candidate_id,name,party_code,question_id,topic,question,answer_value,answer_label,answer_text,is_important,argument_for,argument_against
216,Kashif Ahmad,B,1281,REGERINGSDANNELSE,"Det vil være bedst, hvis der dannes en regering hen over midten",5,Meget uenig,,False,"En midterregering kan skabe mere stabile og langtidsholdbare politiske løsninger, og den kan være uafhængig af partier med yderligtgående holdninger.","Det vil være bedre med en regering, der fører en tydeligt rød eller blå politik. Det gør det også mere klart, hvem der har ansvaret."
216,Kashif Ahmad,B,1299,SUNDHED OG ÆLDRE,"Det er vigtigere, at der kan skaffes nok ansatte til ældreplejen, end om de kan tale dansk",5,Meget uenig,,False,"Danmark mangler sosu'er og andet personale i ældreplejen, og der er behov for også at ansætte folk med udenlandsk baggrund for at skaffe nok hænder. Det går ud over de ældre, hvis krav om danskkundskaber betyder, at der er for få ansatte.","Det kan være utrygt for nogle ældre at få besøg eller personlig pleje af nogen, de har svært ved at tale med og forstå. Hvis de ansatte ikke kan tale dansk, kan det give ringere pleje for den enkelte."
221,Jens Frost,B,1270,SKAT OG AFGIFTER,"De boligejere, der tjener mest på prisstigninger, skal betale mere i skat",4,Uenig,"Det vil være fornuftigt at lægge en dæmper på den prisudvikling, vi har set de seneste mange år. Derfor støtter vi det nuværende system, hvor boligskatten faktisk stiger i takt med husprisen. .
Vi vil gøre det muligt for den unge generation at få en bolig, uanset om de ønsker at bo på landet eller i byen, eje eller leje. Derfor skal der også bygges flere boliger i de større byer.
",False,"Boligpriserne er steget markant mange steder, og nogle boligejere har fået store gevinster. Hvis de, der tjener mest på bolig, betaler mere i skat, kan det bidrage til mere økonomisk lighed og give flere penge til velfærd.","Boligejere betaler allerede høje skatter og afgifter og har allerede betalt skat af de penge, de har købt boligen for. At købe en bolig er en stor beslutning, som folk planlægger deres økonomi efter langt frem i tiden, så det skaber stor usikkerhed at lave om på skatten."
221,Jens Frost,B,1275,ØKONOMI OG ARBEJDSMARKED,Danmark bruger for mange penge på at støtte Ukraine i krigen mod Rusland,1,Meget enig,"Ukraines kamp er også en kamp for vores frihed. Siden Rusland indledte sin forfærdelige krig i 2022, har Danmark stået sammen med Ukraine, militært,
økonomisk og humanitært. Det skal vi være stolte af. Ukraine kæmper lige nu vestens frihedskamp, og sænker vi støtten, fjerner vi deres mulighed for at stå op imod Putin. Det vil både skade Danmarks sikkerhed og ukrainernes håb.",False,Det er vigtigere at bruge ressourcerne på udfordringer i Danmark end en krig langt væk.,Støtten til Ukraine bidrager til europæisk sikkerhed og til at modstå russisk aggression. Det kommer også Danmark til gode.
221,Jens Frost,B,1304,ØKONOMI OG ARBEJDSMARKED,"Store Bededag skal genindføres som helligdag, selv om det koster staten penge",4,Uenig,"Radikale Venstre er villige til at kigge på at genindføre Store Bededag som helligdag, men det vil kræve andre reformer, der kan skabe det arbejdsudbud og økonomiske råderum, som gør det muligt at investere i vores børn, de unges uddannelser og en fuld grøn omstilling af Danmark på fem år.",False,"Det var forkert at afskaffe Store Bededag, fordi det øgede folks samlede arbejdstid. Familier og lønmodtagere er pressede og har derfor behov for den fridag.","Det mindsker arbejdsudbuddet og kan koste staten flere milliarder kroner om året at genindføre helligdagen. Der er brug for pengene til andre prioriteter. Samtidig er det usikkert, hvordan man skal rulle bededagstillægget tilbage."
221,Jens Frost,B,1300,UDLÆNDINGE,Det er vigtigere at kunne udvise flere kriminelle udlændinge end at overholde internationale konventioner,2,Enig,"Vi værner om de konventioner, Danmark har tiltrådt. De er vigtige for Danmark og danskerne i verden i mange sammenhænge. De er ikke tomme ord på et stykke papir, men en bærende del af vores demokrati, retsstat og den regelbaserede verdensorden. Det er imidlertid helt i orden at tale om deres virkning og fortolkning i praksis og kriminelle udlændinge skal kunne udvises.",False,"Det virker urimeligt, hvis en udlænding får lov at blive i landet trods alvorlig kriminalitet. Det kan krænke retsfølelsen og svække tilliden til systemet.","Konventioner beskytter grundlæggende rettigheder, og det er afgørende for et lille land som Danmark, at der er en international retsorden, som verdens lande følger. Hvis vi ikke selv overholder konventionerne, er vi med til at underminere dem."
221,Jens Frost,B,1289,SOCIAL OG ULIGHED,Der skal være større udligning mellem rige og fattige kommuner,4,Uenig,,False,"Der er stor forskel på, hvor velstillede kommunernes borgere er, og hvor meget hjælp de behøver fra det offentlige. Hvis pengene omfordeles endnu mere end i dag, kan det sikre mere ensartet velfærd på tværs af landet og skabe mere lighed.","De rigeste kommuner betaler allerede meget til de fattigste, og mere udligning kan mindske kommunernes incitament til selv at blive mere effektive, styrke erhvervsliv og skabe job. Mere omfordeling kan svække det kommunale selvstyre og mindske borgeres støtte til systemet i de kommuner, der skal betale mere."
221,Jens Frost,B,1301,ØKONOMI OG ARBEJDSMARKED,"Folkepensionsalderen skal fortsat stige med et år, når den gennemsnitlige levealder stiger med et år",2,Enig,"Ifølge vismændene i det økonomiske råd, vil det være uansvarligt at vælge en fast pensionsalder samtidig med at vi lever længere og længere, men det kunne være en fair løsning, at man sikrer, at alle generationer får den samme andel af livet på pension. Så skal pensionsalderen stige langsommere end der er lagt op til nu. Vi ønsker et mere fleksibelt pensionssystem med større selvbestemmelse.",False,"Den stigende pensionsalder er en hovedårsag til Danmarks stærke økonomi. Det er naturligt, at vi arbejder længere i takt med, at vi lever længere.","Pensionsalderen kan ikke blive ved med at stige. Der må være grænser for, hvor længe man skal arbejde, og den stigende pensionsalder er hårdere for nogle grupper end for andre."
221,Jens Frost,B,1285,SKAT OG AFGIFTER,Skatten for de højeste indkomster skal sættes op,2,Enig,"Radikale Venstre har ikke et ønske om, at beskatningen skal øges yderligere. Vi har et progressivt skattesystem i Danmark, og vi støtter generelt, at de bredeste skuldre skal bære de tungeste byrder.",False,"Hvis de rigeste betaler mere i skat, giver det mere lighed i samfundet, og det kan give flere penge, staten kan bruge.","Dem med de højeste indkomster i forvejen er dem, som betaler og bidrager mest i skat. Skattestigninger kan mindske incitamentet til at arbejde og investere, og det kan gå ud over den samlede velstand."
221,Jens Frost,B,1298,ØKONOMI OG ARBEJDSMARKED,Danmark skal bruge færre penge på udviklingsbistand,1,Meget enig,"Udviklingsbistanden er en langsigtet investering i en mere stabil og bæredygtig verden - ikke en udgift, man bare kan spare væk. Vores bidrag hjælper både udsatte mennesker i verdens brændpunkter og er samtidig i Danmarks egen interesse. Nu hvor USA har lukket USAID, er der brug for, at vi forhindrer konflikter, illegal migration og ustabilitet ved at engagere os i verden omkring os.",False,Pengene kan bruges bedre på nationale udfordringer. Danmark kan godt sænke bistanden og stadig betale mere end mange andre lande i forhold til vores størrelse.,"Udviklingsbistand er vigtigt for stabilitet og for at bekæmpe fattigdom, der kan føre til flygtningestrømme. Danmark lever i dag akkurat op til FN's anbefaling om, hvor meget de rige lande bør betale i bistand, og det er vigtigt for Danmarks omdømme, at vi bliver ved med det."
221,Jens Frost,B,1278,"KLIMA, MILJØ OG LANDBRUG",Atomkraft på dansk jord skal være en del af energiforsyningen på længere sigt,2,Enig,"I Danmark er vi allerede langt med at omstille vores energisystem fra sort til grønt. Selv hvis atomkraft på længere sigt bliver rentabelt, vil vindmøller og solceller på det tidspunkt allerede sikre rigeligt grøn energi. Med store batterier og endnu bedre elforbindelser til vores naboer er der også strøm, når vinden ikke blæser og solen ikke skinner. Det er grønnest og billigst for forbrugerne.",False,"Atomkraft udleder næsten ingen CO2 og er derfor et klimavenligt alternativ til olie og kul. Samtidig kræver det meget mindre plads end vind- og solenergi, og det er stabilt døgnet rundt.","Atomkraft vil være dyrt og tage lang tid at anlægge. Samtidig rejser det spørgsmål om sikkerhed og opbevaring af atomaffald, som er radioaktivt i tusinder af år."
221,Jens Frost,B,1305,ØKONOMI OG ARBEJDSMARKED,Overførselsindkomsten til de fattigste kontanthjælpsmodtagere skal sættes op,5,Meget uenig,"Radikale Venstre kæmper hårdt imod fattigdom - særligt blandt børn. Derfor ønsker vi at afskaffe fattigdomsydelserne og øge støtten til børnefamilierne i kontanthjælpssystemet.
De seneste ændringer regeringen ønsker at presse igennem sætter folk drastisk ned i ydelse og det vil skubbe dem ud i hjemløshed, fordi man ikke kan leve for det, som kunne være tilbage, når huslejen er betalt.",False,"Uligheden i Danmark er blevet for stor. Vi er for rigt et samfund til at lade de fattigste være så økonomisk pressede, som det er tilfældet for nogle, og det er ikke alle, der er i stand til at arbejde.","Det skal kunne betale sig at arbejde. Hvis overførselsindkomsterne er for høje, mindsker det incitamentet til at komme i job."
221,Jens Frost,B,1294,SKOLE OG UDDANNELSE,Flere børn med særlige udfordringer bør gå i specialklasse frem for i almindelige skoleklasser,2,Enig,"Hvis folkeskolen får flere ressourcer og har høj faglighed, kan den meget mere og så vil flere opleve succes med skolens fællesskab og det vil for mange være den bedste løsning. Radikale Venstre vil styrke folkeskolen med 7 mia. kr. årligt, så den bliver god for alle.
Dem, der har behov for specialskole skal have det tilbudt og i dag taber vi for mange børn i folkeskolen. ",False,"Specialklasser kan give bedre støtte til barnet med udfordringer. Hvis børn med særlige udfordringer kommer ud af de almindelige klasser, kan der blive mere ro og lærerfokus til de øvrige børn.","Det kan stigmatisere børn med særlige behov og skabe en mindre rummelig folkeskole. Det er uholdbart, at flere og flere børn ikke kan være i den almindelige folkeskole, da børn i specialtilbud ofte klarer sig dårligt i forhold til uddannelse og arbejde."
221,Jens Frost,B,1277,"KLIMA, MILJØ OG LANDBRUG","Det skal være forbudt for landbruget at sprøjte på sårbare drikkevandsområder, selv om det kan gøre produktionen af fødevarer dyrere",5,Meget uenig,"Økonomisk set er der tale om en lille omkostning sammenlignet med omkostningen til at skulle rense drikkevandet, men den vigtigste pointe må være, at det rene drikkevand i Danmark har så stor værdi for os, at der på ingen måde giver mening at tillade, at der udledes sprøjtegifte til det. Alt for længe har vi forsøgt med frivillige aftaler uden reel virkning. Et sprøjteforbud er eneste vej frem.",False,Et sprøjteforbud kan beskytte drikkevandet og mindske risikoen for forurening. Det vurderes at være billigere at beskytte de såkaldte sårbare grundvandsdannende områder omkring vandforsyningerne mod pesticider end at skulle rense drikkevandet.,"Der findes andre metoder til beskyttelse af områderne. Man kan for eksempel give tilskud til pesticidfri dyrkning, lægge skat på pesticider og indgå frivillige aftaler. Et forbud kan presse landbruget, svække danske fødevarers konkurrenceevne og koste arbejdspladser."
221,Jens Frost,B,1292,TRANSPORT,Det er vigtigere at investere i tog og busser end i motorveje,5,Meget uenig,"Radikale Venstre vil sænke prisen for at køre med tog og bus og øge kvaliteten med flere direkte afgange og flere tog på skinnerne. Flere motorveje betyder typisk flere biler, der skaber trængsel på de store indfaldsveje og skader både natur, klima og lokalmiljøet. Udfordringer med trængsel ved de store byer løses bedre med intelligente vejafgifter og investeringer i kollektiv trafik.",False,"Kollektiv transport er klimavenligt og vigtigt for, at folk uden bil kan komme rundt, mens motorveje fremmer biltrafik og støj og skæmmer landskabet. Der er brug for bedre kollektiv trafik uden for de store byer.","Mange er afhængige af bil, især uden for byerne. Det skal være let at pendle til job. Et udbygget motorvejsnet er godt for samfundet, fordi varer og arbejdskraft let kan transporteres rundt i landet."
221,Jens Frost,B,1288,SOCIAL OG ULIGHED,"Det er okay, at den økonomiske ulighed stiger, så længe alle bliver rigere",2,Enig,"Den økonomiske lighed, som kendetegner de skandinaviske lande, har tjent os godt. Lighed bidrager til stabilitet og sammenhængskraft, og den skal vi værne om.",False,"Ulighed er ikke et problem i sig selv. Det afgørende er, om alle har en rimelig levestandard, og alle mærker fremgang.","Ulighed er et problem i sig selv, fordi det skaber kløfter mellem de rigeste og de fattigste og mistillid til samfundets institutioner."
221,Jens Frost,B,1290,SUNDHED OG ÆLDRE,Prisen på cigaretter bør sættes markant op,5,Meget uenig,"Rygning og nikotin belaster helbredet mere end noget andet og øger risikoen for sygefravær, førtidspension, social ulighed og tidlig død. Hvert tredje dødsfald i Danmark skyldes rygning, der koster os milliarder i sundhedsudgifter og tabt produktion.
Vi har brug for en langt mere ambitiøs indsats mod rygning og nikotin, herunder væsentligt højere pris og forbud mod mentol i nikotinprodukter.",False,"Højere priser kan få flere til at skrue ned eller helt stoppe med at ryge, især unge. Det vil gavne folkesundheden, mindske udgifterne til sundhed og betyde, at folk lever længere.","Højere cigaretpriser rammer især dem med de laveste indkomster. Det kan få flere til at købe cigaretter i udlandet frem for i danske butikker, og det kan øge illegalt salg. Staten skal ikke være formynderisk."
221,Jens Frost,B,1293,TRANSPORT,Afgifter på benzin og diesel skal sænkes,5,Meget uenig,"Det giver ingen mening at rulle den grønne omstilling tilbage. Danskerne har taget elbilen til sig, og i dag kører der flere elbiler end dieselbiler på vejene. Det er både billigt og grønt. Derfor skal vi fortsætte med nul afgifter på grøn el og ikke gøre den sorte energi billigere. Samtidig er både støj og lokal luftforurening hvert år skyld i flere tusinde for tidlige dødsfald.",False,"Det er urimeligt, at det er dyrere at køre i benzin- eller dieselbil end elbil. Det er ikke alle, der vil eller har råd til at skifte til elbil. Inden for varevogne og specialkøretøjer findes der sjældent gode, elektriske alternativer, så afgifterne rammer erhvervslivet.",Lavere afgifter kan øge forbruget af benzin og diesel og mindske incitamentet til at skifte til elkøretøjer. Det kan skade den grønne omstilling.
221,Jens Frost,B,1306,ØKONOMI OG ARBEJDSMARKED,"Politikerne skal arbejde for en aftale om at sætte arbejdstiden ned, selv om det vil koste samfundet og den enkelte noget økonomisk",2,Enig,"Radikale Venstre ønsker mere fleksibilitet i arbejdslivet, så færre brænder ud, og der stadig er attraktivt at arbejde, men vi ønsker, det sker gennem den danske model, hvor arbejdsmarkedets parter (arbejdsgiver og lønmodtager) fastlægger arbejdstiden.",False,"Kortere arbejdstid kan forbedre folks trivsel, give mere tid til familien, mindske stress og øge arbejdsglæden. Man kan også blive mere effektiv i de timer, man arbejder.","Det kan give lavere løn og vil koste skatteindtægter, vækst og velstand i samfundet."
221,Jens Frost,B,1308,UDLÆNDINGE,Ansøgere om dansk statsborgerskab skal screenes for antidemokratiske holdninger,1,Meget enig,"Reglerne for statsborgerskab i Danmark er allerede stramme. En egentlig sindelagskontrol ville være en skamplet på vores demokrati og retsstat, fordi det så er tilfældige folketingspolitikere i stedet for klare og ens regler for alle, der afgør, hvem der får statsborgerskab. Det er en farlig vej at gå at åbne for vilkårlig udvælgelse af enkeltpersoner.",False,"Det skal sikre, at personer, der får statsborgerskab, respekterer demokratiske værdier, ytringsfrihed og ligestilling. Hvis man skal være dansk statsborger, skal man bakke op om grundlæggende, danske værdier.","Det kan være svært at vurdere holdninger objektivt. Staten skal ikke bestemme, hvad man må mene, så længe man overholder samfundets love og regler."
221,Jens Frost,B,1279,"KLIMA, MILJØ OG LANDBRUG","Når der skal sættes solceller op, bør hensyn til lokalbefolkningen veje tungere end grøn omstilling",2,Enig,"Der bliver gjort for lidt for at få lokalbefolkningen med i energiudbygningen. Tidligere har lokale investeringer været med til at drive den grønne omstilling. Uden lokalbefolkningen bremser det den grønne omstilling, medejerskabet og giver højere energipriser. Radikale Venstre vil sikre bedre inddragelse af naboer og give de kommuner, der tager ansvar, billig el og økonomi til at løfte velfærden.",False,"Store solcelleanlæg kan ødelægge landskaber, genere folks udsigt og svække værdien af ejendommene i nærheden. Det går særligt ud over folk i landdistrikterne.","Hensynet til klimaet kræver hurtig udbygning af vedvarende energi, og så må man acceptere, at det går ud over nogen."
221,Jens Frost,B,1307,ØKONOMI OG ARBEJDSMARKED,Der skal åbnes for mere udenlandsk arbejdskraft fra lande uden for Europa og Nordamerika,5,Meget uenig,"Radikale Venstre byder international arbejdskraft velkommen, så vi kan udvikle vores samfund i stedet for at afvikle det. Uden dem har vi ikke råd til at styrke Danmarks velfærd, sikkerhed, vores børns fremtid eller den grønne omstilling.",False,"Der mangler hænder i mange sektorer i Danmark, for eksempel inden for sundhed, pleje, byggeri og tech, og der er ikke nok at hente i Europa og Nordamerika.","Det kan skabe problemer med dårlig integration, hvis der kommer for mange hertil fra ikke-vestlige lande."
221,Jens Frost,B,1295,SKOLE OG UDDANNELSE,"Det skal være lettere at smide elever ud af deres folkeskole, hvis deres adfærd skaber problemer",2,Enig,"Vi skal hjælpe flere elever med at lykkes og hjælpe skolerne med at lykkes med flere klasser og elever med solide investeringer til f.eks. to voksne i klassen. Radikale Venstre vil investere 7 mia. kr. årligt i folkeskolen, så alle børn løftes højere end i dag. Vi vil en skole i trivsel - ikke en skole som flere børn frygter eller flygter fra. Læreren skal udøve autoritet gennem sin faglighed.
",False,"Det kan skabe mere ro for resten af klassen, og lærerne får frigjort opmærksomhed til at tage sig af de øvrige elever. Kommunen må give et andet skoletilbud til eleven, der er smidt ud.","I dag kan en skoleleder anmode kommunen om at flytte en elev til en anden skole, hvis der er særlige problemer. Det skal ikke være lettere at smide elever ud. Skolen og kommunen må tilbyde eleven den rette hjælp frem for at ekskludere eleven yderligere."
221,Jens Frost,B,1287,SKAT OG AFGIFTER,Momsen på fødevarer skal sænkes,2,Enig,"Radikale Venstre ønsker, at momsen afskaffes helt på frisk frugt og grønt i stedet for at sænke momsen på alle fødevarer. Det er bedre både for klimaet og folkesundheden.",False,"Fødevarer er blevet så dyre, at det rammer mange husholdninger hårdt, især dem med de laveste indkomster. En sænkning af momsen kan dæmpe udviklingen.","Det er dyrt for staten at sænke fødevaremomsen, og hjælpen kommer også de rigeste til gavn. Det skaber mere bureaukrati, at der bliver forskel på momsen på fødevarer og andre varer og tjenester."
221,Jens Frost,B,1280,ØKONOMI OG ARBEJDSMARKED,Staten skal skære i støtten til Danmarks Radio,1,Meget enig,"DR har gennem årene oplevet store besparelser. Det er vigtigt, at
DR har styrken til at levere uafhængige og faktabaserede nyheder samt
konkurrere med internationale streamingtjenester. Ikke ved at blive som dem, men ved at lave danske alternativer, og det koster. I en tid hvor misinformation, Big Tech og AI udfordrer vores tillid i samfundet, er det farligt at skære på public service.",False,"Der er ikke behov for at bruge skattekroner på et så stort statsligt medie. Forbrugerne ved bedst selv, hvad de vil have, og der er et godt og bredt medieudbud. DR skal ikke blive så stort, at det gør det svært for private medier at konkurrere.","DR spiller en vigtig rolle for oplysning, kultur og demokrati i hele landet. I en tid, hvor udenlandske techfirmaer og sociale medier vokser, er der brug for et troværdigt medie, der ikke skal tjene penge på brugerne."
221,Jens Frost,B,1281,REGERINGSDANNELSE,"Det vil være bedst, hvis der dannes en regering hen over midten",4,Uenig,"Den bedste regering for Danmark er den regering, der med brede forlig kan gennemføre en fuld grøn omstilling af Danmark på 5 år og prioritere vores børn, deres trivsel og uddannelser radikalt højere end i dag.",False,"En midterregering kan skabe mere stabile og langtidsholdbare politiske løsninger, og den kan være uafhængig af partier med yderligtgående holdninger.","Det vil være bedre med en regering, der fører en tydeligt rød eller blå politik. Det gør det også mere klart, hvem der har ansvaret."
221,Jens Frost,B,1299,SUNDHED OG ÆLDRE,"Det er vigtigere, at der kan skaffes nok ansatte til ældreplejen, end om de kan tale dansk",4,Uenig,"Der er akut mangel på medarbejdere i ældreplejen. Hvis vi ikke tiltrækker kvalificerede medarbejdere fra udlandet, får de ældre borgere ikke den omsorg, tid og nærvær, som de har krav på, men det er vigtigt at kunne dansk, så plejen kan udføres med høj faglighed og i dialog med den enkelte borger. Derfor skal vi gøre mere for, at alle kan arbejde på dansk.",False,"Danmark mangler sosu'er og andet personale i ældreplejen, og der er behov for også at ansætte folk med udenlandsk baggrund for at skaffe nok hænder. Det går ud over de ældre, hvis krav om danskkundskaber betyder, at der er for få ansatte.","Det kan være utrygt for nogle ældre at få besøg eller personlig pleje af nogen, de har svært ved at tale med og forstå. Hvis de ansatte ikke kan tale dansk, kan det give ringere pleje for den enkelte."
223,Zohair Ali,B,1270,SKAT OG AFGIFTER,"De boligejere, der tjener mest på prisstigninger, skal betale mere i skat",2,Enig,"Jeg uenig, fordi boligejere allerede har betalt løbende skat af boligen.",False,"Boligpriserne er steget markant mange steder, og nogle boligejere har fået store gevinster. Hvis de, der tjener mest på bolig, betaler mere i skat, kan det bidrage til mere økonomisk lighed og give flere penge til velfærd.","Boligejere betaler allerede høje skatter og afgifter og har allerede betalt skat af de penge, de har købt boligen for. At købe en bolig er en stor beslutning, som folk planlægger deres økonomi efter langt frem i tiden, så det skaber stor usikkerhed at lave om på skatten."
223,Zohair Ali,B,1275,ØKONOMI OG ARBEJDSMARKED,Danmark bruger for mange penge på at støtte Ukraine i krigen mod Rusland,2,Enig,,False,Det er vigtigere at bruge ressourcerne på udfordringer i Danmark end en krig langt væk.,Støtten til Ukraine bidrager til europæisk sikkerhed og til at modstå russisk aggression. Det kommer også Danmark til gode.
223,Zohair Ali,B,1304,ØKONOMI OG ARBEJDSMARKED,"Store Bededag skal genindføres som helligdag, selv om det koster staten penge",5,Meget uenig,,False,"Det var forkert at afskaffe Store Bededag, fordi det øgede folks samlede arbejdstid. Familier og lønmodtagere er pressede og har derfor behov for den fridag.","Det mindsker arbejdsudbuddet og kan koste staten flere milliarder kroner om året at genindføre helligdagen. Der er brug for pengene til andre prioriteter. Samtidig er det usikkert, hvordan man skal rulle bededagstillægget tilbage."
223,Zohair Ali,B,1300,UDLÆNDINGE,Det er vigtigere at kunne udvise flere kriminelle udlændinge end at overholde internationale konventioner,2,Enig,,False,"Det virker urimeligt, hvis en udlænding får lov at blive i landet trods alvorlig kriminalitet. Det kan krænke retsfølelsen og svække tilliden til systemet.","Konventioner beskytter grundlæggende rettigheder, og det er afgørende for et lille land som Danmark, at der er en international retsorden, som verdens lande følger. Hvis vi ikke selv overholder konventionerne, er vi med til at underminere dem."
223,Zohair Ali,B,1289,SOCIAL OG ULIGHED,Der skal være større udligning mellem rige og fattige kommuner,4,Uenig,,False,"Der er stor forskel på, hvor velstillede kommunernes borgere er, og hvor meget hjælp de behøver fra det offentlige. Hvis pengene omfordeles endnu mere end i dag, kan det sikre mere ensartet velfærd på tværs af landet og skabe mere lighed.","De rigeste kommuner betaler allerede meget til de fattigste, og mere udligning kan mindske kommunernes incitament til selv at blive mere effektive, styrke erhvervsliv og skabe job. Mere omfordeling kan svække det kommunale selvstyre og mindske borgeres støtte til systemet i de kommuner, der skal betale mere."
223,Zohair Ali,B,1301,ØKONOMI OG ARBEJDSMARKED,"Folkepensionsalderen skal fortsat stige med et år, når den gennemsnitlige levealder stiger med et år",2,Enig,,False,"Den stigende pensionsalder er en hovedårsag til Danmarks stærke økonomi. Det er naturligt, at vi arbejder længere i takt med, at vi lever længere.","Pensionsalderen kan ikke blive ved med at stige. Der må være grænser for, hvor længe man skal arbejde, og den stigende pensionsalder er hårdere for nogle grupper end for andre."
223,Zohair Ali,B,1285,SKAT OG AFGIFTER,Skatten for de højeste indkomster skal sættes op,2,Enig,,False,"Hvis de rigeste betaler mere i skat, giver det mere lighed i samfundet, og det kan give flere penge, staten kan bruge.","Dem med de højeste indkomster i forvejen er dem, som betaler og bidrager mest i skat. Skattestigninger kan mindske incitamentet til at arbejde og investere, og det kan gå ud over den samlede velstand."
223,Zohair Ali,B,1298,ØKONOMI OG ARBEJDSMARKED,Danmark skal bruge færre penge på udviklingsbistand,2,Enig,,False,Pengene kan bruges bedre på nationale udfordringer. Danmark kan godt sænke bistanden og stadig betale mere end mange andre lande i forhold til vores størrelse.,"Udviklingsbistand er vigtigt for stabilitet og for at bekæmpe fattigdom, der kan føre til flygtningestrømme. Danmark lever i dag akkurat op til FN's anbefaling om, hvor meget de rige lande bør betale i bistand, og det er vigtigt for Danmarks omdømme, at vi bliver ved med det."
223,Zohair Ali,B,1278,"KLIMA, MILJØ OG LANDBRUG",Atomkraft på dansk jord skal være en del af energiforsyningen på længere sigt,2,Enig,,False,"Atomkraft udleder næsten ingen CO2 og er derfor et klimavenligt alternativ til olie og kul. Samtidig kræver det meget mindre plads end vind- og solenergi, og det er stabilt døgnet rundt.","Atomkraft vil være dyrt og tage lang tid at anlægge. Samtidig rejser det spørgsmål om sikkerhed og opbevaring af atomaffald, som er radioaktivt i tusinder af år."
223,Zohair Ali,B,1305,ØKONOMI OG ARBEJDSMARKED,Overførselsindkomsten til de fattigste kontanthjælpsmodtagere skal sættes op,4,Uenig,,False,"Uligheden i Danmark er blevet for stor. Vi er for rigt et samfund til at lade de fattigste være så økonomisk pressede, som det er tilfældet for nogle, og det er ikke alle, der er i stand til at arbejde.","Det skal kunne betale sig at arbejde. Hvis overførselsindkomsterne er for høje, mindsker det incitamentet til at komme i job."
223,Zohair Ali,B,1294,SKOLE OG UDDANNELSE,Flere børn med særlige udfordringer bør gå i specialklasse frem for i almindelige skoleklasser,4,Uenig,,False,"Specialklasser kan give bedre støtte til barnet med udfordringer. Hvis børn med særlige udfordringer kommer ud af de almindelige klasser, kan der blive mere ro og lærerfokus til de øvrige børn.","Det kan stigmatisere børn med særlige behov og skabe en mindre rummelig folkeskole. Det er uholdbart, at flere og flere børn ikke kan være i den almindelige folkeskole, da børn i specialtilbud ofte klarer sig dårligt i forhold til uddannelse og arbejde."
223,Zohair Ali,B,1277,"KLIMA, MILJØ OG LANDBRUG","Det skal være forbudt for landbruget at sprøjte på sårbare drikkevandsområder, selv om det kan gøre produktionen af fødevarer dyrere",4,Uenig,,False,Et sprøjteforbud kan beskytte drikkevandet og mindske risikoen for forurening. Det vurderes at være billigere at beskytte de såkaldte sårbare grundvandsdannende områder omkring vandforsyningerne mod pesticider end at skulle rense drikkevandet.,"Der findes andre metoder til beskyttelse af områderne. Man kan for eksempel give tilskud til pesticidfri dyrkning, lægge skat på pesticider og indgå frivillige aftaler. Et forbud kan presse landbruget, svække danske fødevarers konkurrenceevne og koste arbejdspladser."
223,Zohair Ali,B,1292,TRANSPORT,Det er vigtigere at investere i tog og busser end i motorveje,4,Uenig,,False,"Kollektiv transport er klimavenligt og vigtigt for, at folk uden bil kan komme rundt, mens motorveje fremmer biltrafik og støj og skæmmer landskabet. Der er brug for bedre kollektiv trafik uden for de store byer.","Mange er afhængige af bil, især uden for byerne. Det skal være let at pendle til job. Et udbygget motorvejsnet er godt for samfundet, fordi varer og arbejdskraft let kan transporteres rundt i landet."
223,Zohair Ali,B,1288,SOCIAL OG ULIGHED,"Det er okay, at den økonomiske ulighed stiger, så længe alle bliver rigere",2,Enig,,False,"Ulighed er ikke et problem i sig selv. Det afgørende er, om alle har en rimelig levestandard, og alle mærker fremgang.","Ulighed er et problem i sig selv, fordi det skaber kløfter mellem de rigeste og de fattigste og mistillid til samfundets institutioner."
223,Zohair Ali,B,1290,SUNDHED OG ÆLDRE,Prisen på cigaretter bør sættes markant op,4,Uenig,,False,"Højere priser kan få flere til at skrue ned eller helt stoppe med at ryge, især unge. Det vil gavne folkesundheden, mindske udgifterne til sundhed og betyde, at folk lever længere.","Højere cigaretpriser rammer især dem med de laveste indkomster. Det kan få flere til at købe cigaretter i udlandet frem for i danske butikker, og det kan øge illegalt salg. Staten skal ikke være formynderisk."
223,Zohair Ali,B,1293,TRANSPORT,Afgifter på benzin og diesel skal sænkes,2,Enig,,False,"Det er urimeligt, at det er dyrere at køre i benzin- eller dieselbil end elbil. Det er ikke alle, der vil eller har råd til at skifte til elbil. Inden for varevogne og specialkøretøjer findes der sjældent gode, elektriske alternativer, så afgifterne rammer erhvervslivet.",Lavere afgifter kan øge forbruget af benzin og diesel og mindske incitamentet til at skifte til elkøretøjer. Det kan skade den grønne omstilling.
223,Zohair Ali,B,1306,ØKONOMI OG ARBEJDSMARKED,"Politikerne skal arbejde for en aftale om at sætte arbejdstiden ned, selv om det vil koste samfundet og den enkelte noget økonomisk",4,Uenig,,False,"Kortere arbejdstid kan forbedre folks trivsel, give mere tid til familien, mindske stress og øge arbejdsglæden. Man kan også blive mere effektiv i de timer, man arbejder.","Det kan give lavere løn og vil koste skatteindtægter, vækst og velstand i samfundet."
